RecordID,MeterID,Timestamp,Consumption
4565,225,2023-11-27 08:00:00,9.17
4566,225,2023-11-27 16:00:00,1.78
4567,225,2023-11-28 00:00:00,7.68
4568,225,2023-11-28 08:00:00,9.05
4569,225,2023-11-28 16:00:00,5.33
4570,225,2023-11-29 00:00:00,1.91
4571,225,2023-11-29 08:00:00,0.75
4572,225,2023-11-29 16:00:00,2.72
4573,225,2023-11-30 00:00:00,4.61
4574,225,2023-11-30 08:00:00,2.26
4575,225,2023-11-30 16:00:00,9.66
4576,226,2023-10-01 00:00:00,1.01
4577,226,2023-10-01 08:00:00,1.82
4578,226,2023-10-01 16:00:00,6.27
4579,226,2023-10-02 00:00:00,2.44
4580,226,2023-10-02 08:00:00,1.72
4581,226,2023-10-02 16:00:00,1.05
4582,226,2023-10-03 00:00:00,7.47
4583,226,2023-10-03 08:00:00,4.38
4584,226,2023-10-03 16:00:00,9.46
4585,226,2023-10-04 00:00:00,2.19
4586,226,2023-10-04 08:00:00,8.45
4587,226,2023-10-04 16:00:00,9.65
4588,226,2023-10-05 00:00:00,2.91
4589,226,2023-10-05 08:00:00,2.32
4590,226,2023-10-05 16:00:00,9.86
4591,226,2023-10-06 00:00:00,7.36
4592,226,2023-10-06 08:00:00,2.45
4593,226,2023-10-06 16:00:00,2.43
4594,226,2023-10-07 00:00:00,1.19
4595,226,2023-10-07 08:00:00,6.59
4596,226,2023-10-07 16:00:00,3.5
4597,226,2023-10-08 00:00:00,9.14
4598,226,2023-10-08 08:00:00,1.46
4599,226,2023-10-08 16:00:00,3.01
4600,226,2023-10-09 00:00:00,0.7
4601,226,2023-10-09 08:00:00,1.43
4602,226,2023-10-09 16:00:00,9.74
4603,226,2023-10-10 00:00:00,8.45
4604,226,2023-10-10 08:00:00,9.11
4605,226,2023-10-10 16:00:00,1.1
4606,226,2023-10-11 00:00:00,2.37
4607,226,2023-10-11 08:00:00,5.08
4608,226,2023-10-11 16:00:00,6.31
4609,226,2023-10-12 00:00:00,2.94
4610,226,2023-10-12 08:00:00,1.87
4611,226,2023-10-12 16:00:00,1.84
4612,226,2023-10-13 00:00:00,6.56
4613,226,2023-10-13 08:00:00,2.72
4614,226,2023-10-13 16:00:00,5.72
4615,226,2023-10-14 00:00:00,3.18
4616,226,2023-10-14 08:00:00,6.68
4617,226,2023-10-14 16:00:00,5.7
4618,226,2023-10-15 00:00:00,4.61
4619,226,2023-10-15 08:00:00,8.51
4620,226,2023-10-15 16:00:00,1.55
4621,226,2023-10-16 00:00:00,8.62
4622,226,2023-10-16 08:00:00,1.9
4623,226,2023-10-16 16:00:00,4.21
4624,226,2023-10-17 00:00:00,4.23
4625,226,2023-10-17 08:00:00,4.67
4626,226,2023-10-17 16:00:00,2.97
4627,226,2023-10-18 00:00:00,1.11
4628,226,2023-10-18 08:00:00,5.35
4629,226,2023-10-18 16:00:00,5.64
4630,226,2023-10-19 00:00:00,9.04
4631,226,2023-10-19 08:00:00,1.09
4632,226,2023-10-19 16:00:00,9.63
4633,226,2023-10-20 00:00:00,9.31
4634,226,2023-10-20 08:00:00,0.86
4635,226,2023-10-20 16:00:00,4.75
4636,226,2023-10-21 00:00:00,4.89
4637,226,2023-10-21 08:00:00,5.08
4638,226,2023-10-21 16:00:00,6.31
4639,226,2023-10-22 00:00:00,9.41
4640,226,2023-10-22 08:00:00,8.43
4641,226,2023-10-22 16:00:00,1.6
4642,226,2023-10-23 00:00:00,8.17
4643,226,2023-10-23 08:00:00,8.85
4644,226,2023-10-23 16:00:00,5.97
4645,226,2023-10-24 00:00:00,5.15
4646,226,2023-10-24 08:00:00,8.53
4647,226,2023-10-24 16:00:00,3.15
4648,226,2023-10-25 00:00:00,2.35
4649,226,2023-10-25 08:00:00,5.23
4650,226,2023-10-25 16:00:00,4.62
4651,226,2023-10-26 00:00:00,1.43
4652,226,2023-10-26 08:00:00,9.03
4653,226,2023-10-26 16:00:00,2.09
4654,226,2023-10-27 00:00:00,4.17
4655,226,2023-10-27 08:00:00,7.5
4656,226,2023-10-27 16:00:00,7.81
4657,226,2023-10-28 00:00:00,3.19
4658,226,2023-10-28 08:00:00,3.88
4659,226,2023-10-28 16:00:00,6.01
4660,226,2023-10-29 00:00:00,6.28
4661,226,2023-10-29 08:00:00,9.97
4662,226,2023-10-29 16:00:00,5.68
4663,226,2023-10-30 00:00:00,6.08
4664,226,2023-10-30 08:00:00,5.96
4665,226,2023-10-30 16:00:00,7.49
4666,226,2023-10-31 00:00:00,3.33
4667,226,2023-10-31 08:00:00,5.03
4668,226,2023-10-31 16:00:00,9.11
4669,226,2023-11-01 00:00:00,4.22
4670,226,2023-11-01 08:00:00,4.42
4671,226,2023-11-01 16:00:00,4.29
4672,226,2023-11-02 00:00:00,8.39
4673,226,2023-11-02 08:00:00,9.29
4674,226,2023-11-02 16:00:00,1.93
4675,226,2023-11-03 00:00:00,1.5
4676,226,2023-11-03 08:00:00,8.73
4677,226,2023-11-03 16:00:00,6.69
4678,226,2023-11-04 00:00:00,7.74
4679,226,2023-11-04 08:00:00,5.44
4680,226,2023-11-04 16:00:00,2.23
4681,226,2023-11-05 00:00:00,3.31
4682,226,2023-11-05 08:00:00,9.78
4683,226,2023-11-05 16:00:00,5.47
4684,226,2023-11-06 00:00:00,6.72
4685,226,2023-11-06 08:00:00,2.16
4686,226,2023-11-06 16:00:00,4.35
4687,226,2023-11-07 00:00:00,9.15
4688,226,2023-11-07 08:00:00,0.87
4689,226,2023-11-07 16:00:00,0.54
4690,226,2023-11-08 00:00:00,6.33
4691,226,2023-11-08 08:00:00,9.21
4692,226,2023-11-08 16:00:00,3.83
4693,226,2023-11-09 00:00:00,1.67
4694,226,2023-11-09 08:00:00,6.2
4695,226,2023-11-09 16:00:00,1.16
4696,226,2023-11-10 00:00:00,5.94
4697,226,2023-11-10 08:00:00,4.52
4698,226,2023-11-10 16:00:00,1.61
4699,226,2023-11-11 00:00:00,7.37
4700,226,2023-11-11 08:00:00,4.71
4701,226,2023-11-11 16:00:00,6.22
4702,226,2023-11-12 00:00:00,7.63
4703,226,2023-11-12 08:00:00,5.3
4704,226,2023-11-12 16:00:00,2.4
4705,226,2023-11-13 00:00:00,6.11
4706,226,2023-11-13 08:00:00,4.72
4707,226,2023-11-13 16:00:00,6.92
4708,226,2023-11-14 00:00:00,2.12
4709,226,2023-11-14 08:00:00,3.78
4710,226,2023-11-14 16:00:00,3.15
4711,226,2023-11-15 00:00:00,7.19
4712,226,2023-11-15 08:00:00,7.82
4713,226,2023-11-15 16:00:00,4.73
4714,226,2023-11-16 00:00:00,4.95
4715,226,2023-11-16 08:00:00,9.34
4716,226,2023-11-16 16:00:00,2.68
4717,226,2023-11-17 00:00:00,2.59
4718,226,2023-11-17 08:00:00,6.44
4719,226,2023-11-17 16:00:00,9.99
4720,226,2023-11-18 00:00:00,8.65
4721,226,2023-11-18 08:00:00,4.41
4722,226,2023-11-18 16:00:00,6.59
4723,226,2023-11-19 00:00:00,9.22
4724,226,2023-11-19 08:00:00,8.13
4725,226,2023-11-19 16:00:00,6.81
4726,226,2023-11-20 00:00:00,9.36
4727,226,2023-11-20 08:00:00,7.42
4728,226,2023-11-20 16:00:00,8.36
4729,226,2023-11-21 00:00:00,1.49
4730,226,2023-11-21 08:00:00,5.41
4731,226,2023-11-21 16:00:00,7.19
4732,226,2023-11-22 00:00:00,9.39
4733,226,2023-11-22 08:00:00,8.59
4734,226,2023-11-22 16:00:00,3.96
4735,226,2023-11-23 00:00:00,2.47
4736,226,2023-11-23 08:00:00,9.38
4737,226,2023-11-23 16:00:00,1.85
4738,226,2023-11-24 00:00:00,9.43
4739,226,2023-11-24 08:00:00,9.48
4740,226,2023-11-24 16:00:00,9.82
4741,226,2023-11-25 00:00:00,7.09
4742,226,2023-11-25 08:00:00,9.89
4743,226,2023-11-25 16:00:00,7.23
4744,226,2023-11-26 00:00:00,7.83
4745,226,2023-11-26 08:00:00,6.94
4746,226,2023-11-26 16:00:00,6.87
4747,226,2023-11-27 00:00:00,8.34
4748,226,2023-11-27 08:00:00,6.78
4749,226,2023-11-27 16:00:00,6.13
4750,226,2023-11-28 00:00:00,8.84
4751,226,2023-11-28 08:00:00,9.09
4752,226,2023-11-28 16:00:00,4.36
4753,226,2023-11-29 00:00:00,7.37
4754,226,2023-11-29 08:00:00,1.04
4755,226,2023-11-29 16:00:00,7.6
4756,226,2023-11-30 00:00:00,4.29
4757,226,2023-11-30 08:00:00,5.46
4758,226,2023-11-30 16:00:00,7.28
4759,227,2023-10-01 00:00:00,0.57
4760,227,2023-10-01 08:00:00,0.82
4761,227,2023-10-01 16:00:00,5.14
4762,227,2023-10-02 00:00:00,5.3
4763,227,2023-10-02 08:00:00,8.82
4764,227,2023-10-02 16:00:00,1.07
4765,227,2023-10-03 00:00:00,3.42
4766,227,2023-10-03 08:00:00,5.79
4767,227,2023-10-03 16:00:00,8.21
4768,227,2023-10-04 00:00:00,5.14
4769,227,2023-10-04 08:00:00,5.07
4770,227,2023-10-04 16:00:00,1.31
4771,227,2023-10-05 00:00:00,6.65
4772,227,2023-10-05 08:00:00,7.5
4773,227,2023-10-05 16:00:00,0.96
4774,227,2023-10-06 00:00:00,2.13
4775,227,2023-10-06 08:00:00,7.03
4776,227,2023-10-06 16:00:00,7.99
4777,227,2023-10-07 00:00:00,2.62
4778,227,2023-10-07 08:00:00,4.62
4779,227,2023-10-07 16:00:00,4.68
4780,227,2023-10-08 00:00:00,9.92
4781,227,2023-10-08 08:00:00,8.6
4782,227,2023-10-08 16:00:00,5.15
4783,227,2023-10-09 00:00:00,1.42
4784,227,2023-10-09 08:00:00,6.86
4785,227,2023-10-09 16:00:00,9.66
4786,227,2023-10-10 00:00:00,4.7
4787,227,2023-10-10 08:00:00,4.87
4788,227,2023-10-10 16:00:00,7.54
4789,227,2023-10-11 00:00:00,3.02
4790,227,2023-10-11 08:00:00,1.69
4791,227,2023-10-11 16:00:00,4.94
4792,227,2023-10-12 00:00:00,9.46
4793,227,2023-10-12 08:00:00,9.46
4794,227,2023-10-12 16:00:00,8.87
4795,227,2023-10-13 00:00:00,6.44
4796,227,2023-10-13 08:00:00,2.37
4797,227,2023-10-13 16:00:00,4.55
4798,227,2023-10-14 00:00:00,4.05
4799,227,2023-10-14 08:00:00,2.81
4800,227,2023-10-14 16:00:00,9.21
4801,227,2023-10-15 00:00:00,8.17
4802,227,2023-10-15 08:00:00,1.04
4803,227,2023-10-15 16:00:00,8.6
4804,227,2023-10-16 00:00:00,4.39
4805,227,2023-10-16 08:00:00,2.14
4806,227,2023-10-16 16:00:00,5.81
4807,227,2023-10-17 00:00:00,7.1
4808,227,2023-10-17 08:00:00,8.03
4809,227,2023-10-17 16:00:00,8.6
4810,227,2023-10-18 00:00:00,7.21
4811,227,2023-10-18 08:00:00,8.38
4812,227,2023-10-18 16:00:00,7.29
4813,227,2023-10-19 00:00:00,2.49
4814,227,2023-10-19 08:00:00,1.82
4815,227,2023-10-19 16:00:00,4.21
4816,227,2023-10-20 00:00:00,8.78
4817,227,2023-10-20 08:00:00,5.34
4818,227,2023-10-20 16:00:00,5.55
4819,227,2023-10-21 00:00:00,4.39
4820,227,2023-10-21 08:00:00,1.65
4821,227,2023-10-21 16:00:00,7.7
4822,227,2023-10-22 00:00:00,8.47
4823,227,2023-10-22 08:00:00,7.28
4824,227,2023-10-22 16:00:00,2.56
4825,227,2023-10-23 00:00:00,4.04
4826,227,2023-10-23 08:00:00,8.02
4827,227,2023-10-23 16:00:00,6.57
4828,227,2023-10-24 00:00:00,3.54
4829,227,2023-10-24 08:00:00,3.91
4830,227,2023-10-24 16:00:00,5.1
4831,227,2023-10-25 00:00:00,2.63
4832,227,2023-10-25 08:00:00,8.68
4833,227,2023-10-25 16:00:00,4.72
4834,227,2023-10-26 00:00:00,8.49
4835,227,2023-10-26 08:00:00,9.21
4836,227,2023-10-26 16:00:00,2.93
4837,227,2023-10-27 00:00:00,8.18
4838,227,2023-10-27 08:00:00,3.86
4839,227,2023-10-27 16:00:00,3.36
4840,227,2023-10-28 00:00:00,7.3
4841,227,2023-10-28 08:00:00,4.67
4842,227,2023-10-28 16:00:00,2.73
4843,227,2023-10-29 00:00:00,7.72
4844,227,2023-10-29 08:00:00,3.06
4845,227,2023-10-29 16:00:00,4.81
4846,227,2023-10-30 00:00:00,5.76
4847,227,2023-10-30 08:00:00,3.92
4848,227,2023-10-30 16:00:00,1.75
4849,227,2023-10-31 00:00:00,5.23
4850,227,2023-10-31 08:00:00,8.9
4851,227,2023-10-31 16:00:00,4.92
4852,227,2023-11-01 00:00:00,0.7
4853,227,2023-11-01 08:00:00,1.08
4854,227,2023-11-01 16:00:00,2.18
4855,227,2023-11-02 00:00:00,8.04
4856,227,2023-11-02 08:00:00,7.23
4857,227,2023-11-02 16:00:00,4.15
4858,227,2023-11-03 00:00:00,1.45
4859,227,2023-11-03 08:00:00,1.89
4860,227,2023-11-03 16:00:00,9.06
4861,227,2023-11-04 00:00:00,9.29
4862,227,2023-11-04 08:00:00,7.78
4863,227,2023-11-04 16:00:00,4.78
4864,227,2023-11-05 00:00:00,3.52
4865,227,2023-11-05 08:00:00,1.52
4866,227,2023-11-05 16:00:00,1.67
4867,227,2023-11-06 00:00:00,7.4
4868,227,2023-11-06 08:00:00,5.48
4869,227,2023-11-06 16:00:00,8.96
4870,227,2023-11-07 00:00:00,5.26
4871,227,2023-11-07 08:00:00,3.27
4872,227,2023-11-07 16:00:00,9.22
4873,227,2023-11-08 00:00:00,9.29
4874,227,2023-11-08 08:00:00,9.45
4875,227,2023-11-08 16:00:00,9.12
4876,227,2023-11-09 00:00:00,3.02
4877,227,2023-11-09 08:00:00,6.73
4878,227,2023-11-09 16:00:00,3.35
4879,227,2023-11-10 00:00:00,4.52
4880,227,2023-11-10 08:00:00,7.73
4881,227,2023-11-10 16:00:00,7.76
4882,227,2023-11-11 00:00:00,6.27
4883,227,2023-11-11 08:00:00,9.55
4884,227,2023-11-11 16:00:00,3.14
4885,227,2023-11-12 00:00:00,1.81
4886,227,2023-11-12 08:00:00,8.23
4887,227,2023-11-12 16:00:00,6.47
4888,227,2023-11-13 00:00:00,2.52
4889,227,2023-11-13 08:00:00,1.38
4890,227,2023-11-13 16:00:00,1.8
4891,227,2023-11-14 00:00:00,6.52
4892,227,2023-11-14 08:00:00,9.84
4893,227,2023-11-14 16:00:00,4.26
4894,227,2023-11-15 00:00:00,8.59
4895,227,2023-11-15 08:00:00,4.24
4896,227,2023-11-15 16:00:00,1.37
4897,227,2023-11-16 00:00:00,1.28
4898,227,2023-11-16 08:00:00,2.08
4899,227,2023-11-16 16:00:00,3.87
4900,227,2023-11-17 00:00:00,6.7
4901,227,2023-11-17 08:00:00,3.03
4902,227,2023-11-17 16:00:00,3.02
4903,227,2023-11-18 00:00:00,8.12
4904,227,2023-11-18 08:00:00,7.14
4905,227,2023-11-18 16:00:00,0.95
4906,227,2023-11-19 00:00:00,8.3
4907,227,2023-11-19 08:00:00,0.64
4908,227,2023-11-19 16:00:00,2.19
4909,227,2023-11-20 00:00:00,6.85
4910,227,2023-11-20 08:00:00,9.89
4911,227,2023-11-20 16:00:00,9.6
4912,227,2023-11-21 00:00:00,6.51
4913,227,2023-11-21 08:00:00,2.0
4914,227,2023-11-21 16:00:00,4.16
4915,227,2023-11-22 00:00:00,2.89
4916,227,2023-11-22 08:00:00,9.88
4917,227,2023-11-22 16:00:00,6.48
4918,227,2023-11-23 00:00:00,0.55
4919,227,2023-11-23 08:00:00,9.73
4920,227,2023-11-23 16:00:00,0.63
4921,227,2023-11-24 00:00:00,3.82
4922,227,2023-11-24 08:00:00,9.29
4923,227,2023-11-24 16:00:00,8.34
4924,227,2023-11-25 00:00:00,9.26
4925,227,2023-11-25 08:00:00,3.71
4926,227,2023-11-25 16:00:00,8.52
4927,227,2023-11-26 00:00:00,2.07
4928,227,2023-11-26 08:00:00,1.55
4929,227,2023-11-26 16:00:00,6.03
4930,227,2023-11-27 00:00:00,3.55
4931,227,2023-11-27 08:00:00,2.1
4932,227,2023-11-27 16:00:00,5.73
4933,227,2023-11-28 00:00:00,8.07
4934,227,2023-11-28 08:00:00,4.52
4935,227,2023-11-28 16:00:00,7.06
4936,227,2023-11-29 00:00:00,4.94
4937,227,2023-11-29 08:00:00,8.56
4938,227,2023-11-29 16:00:00,7.37
4939,227,2023-11-30 00:00:00,8.06
4940,227,2023-11-30 08:00:00,9.65
4941,227,2023-11-30 16:00:00,7.12
4942,228,2023-10-01 00:00:00,9.48
4943,228,2023-10-01 08:00:00,6.6
4944,228,2023-10-01 16:00:00,6.79
4945,228,2023-10-02 00:00:00,9.64
4946,228,2023-10-02 08:00:00,0.75
4947,228,2023-10-02 16:00:00,0.67
4948,228,2023-10-03 00:00:00,9.46
4949,228,2023-10-03 08:00:00,3.73
4950,228,2023-10-03 16:00:00,5.35
4951,228,2023-10-04 00:00:00,8.8
4952,228,2023-10-04 08:00:00,7.74
4953,228,2023-10-04 16:00:00,1.8
4954,228,2023-10-05 00:00:00,1.94
4955,228,2023-10-05 08:00:00,6.99
4956,228,2023-10-05 16:00:00,6.19
4957,228,2023-10-06 00:00:00,9.75
4958,228,2023-10-06 08:00:00,2.4
4959,228,2023-10-06 16:00:00,9.85
4960,228,2023-10-07 00:00:00,7.09
4961,228,2023-10-07 08:00:00,6.94
4962,228,2023-10-07 16:00:00,4.77
4963,228,2023-10-08 00:00:00,2.08
4964,228,2023-10-08 08:00:00,4.38
4965,228,2023-10-08 16:00:00,1.78
4966,228,2023-10-09 00:00:00,9.93
4967,228,2023-10-09 08:00:00,1.9
4968,228,2023-10-09 16:00:00,5.59
4969,228,2023-10-10 00:00:00,9.73
4970,228,2023-10-10 08:00:00,9.9
4971,228,2023-10-10 16:00:00,3.57
4972,228,2023-10-11 00:00:00,1.46
4973,228,2023-10-11 08:00:00,7.11
4974,228,2023-10-11 16:00:00,9.23
4975,228,2023-10-12 00:00:00,8.35
4976,228,2023-10-12 08:00:00,3.39
4977,228,2023-10-12 16:00:00,1.82
4978,228,2023-10-13 00:00:00,7.01
4979,228,2023-10-13 08:00:00,9.59
4980,228,2023-10-13 16:00:00,6.58
4981,228,2023-10-14 00:00:00,1.87
4982,228,2023-10-14 08:00:00,5.54
4983,228,2023-10-14 16:00:00,8.22
4984,228,2023-10-15 00:00:00,4.53
4985,228,2023-10-15 08:00:00,6.91
4986,228,2023-10-15 16:00:00,1.06
4987,228,2023-10-16 00:00:00,7.14
4988,228,2023-10-16 08:00:00,1.48
4989,228,2023-10-16 16:00:00,3.6
4990,228,2023-10-17 00:00:00,4.41
4991,228,2023-10-17 08:00:00,8.67
4992,228,2023-10-17 16:00:00,7.51
4993,228,2023-10-18 00:00:00,7.17
4994,228,2023-10-18 08:00:00,1.48
4995,228,2023-10-18 16:00:00,9.05
4996,228,2023-10-19 00:00:00,3.69
4997,228,2023-10-19 08:00:00,5.66
4998,228,2023-10-19 16:00:00,7.87
4999,228,2023-10-20 00:00:00,7.82
5000,228,2023-10-20 08:00:00,3.32
5001,228,2023-10-20 16:00:00,0.78
5002,228,2023-10-21 00:00:00,2.47
5003,228,2023-10-21 08:00:00,6.56
5004,228,2023-10-21 16:00:00,5.29
5005,228,2023-10-22 00:00:00,5.91
5006,228,2023-10-22 08:00:00,4.4
5007,228,2023-10-22 16:00:00,6.56
5008,228,2023-10-23 00:00:00,5.75
5009,228,2023-10-23 08:00:00,6.32
5010,228,2023-10-23 16:00:00,1.94
5011,228,2023-10-24 00:00:00,2.7
5012,228,2023-10-24 08:00:00,7.66
5013,228,2023-10-24 16:00:00,2.65
5014,228,2023-10-25 00:00:00,7.41
5015,228,2023-10-25 08:00:00,3.28
5016,228,2023-10-25 16:00:00,9.91
5017,228,2023-10-26 00:00:00,0.97
5018,228,2023-10-26 08:00:00,6.6
5019,228,2023-10-26 16:00:00,6.02
5020,228,2023-10-27 00:00:00,8.4
5021,228,2023-10-27 08:00:00,6.92
5022,228,2023-10-27 16:00:00,3.03
5023,228,2023-10-28 00:00:00,6.79
5024,228,2023-10-28 08:00:00,5.93
5025,228,2023-10-28 16:00:00,0.61
5026,228,2023-10-29 00:00:00,5.0
5027,228,2023-10-29 08:00:00,9.51
5028,228,2023-10-29 16:00:00,2.42
5029,228,2023-10-30 00:00:00,6.93
5030,228,2023-10-30 08:00:00,1.73
5031,228,2023-10-30 16:00:00,3.29
5032,228,2023-10-31 00:00:00,2.38
5033,228,2023-10-31 08:00:00,1.32
5034,228,2023-10-31 16:00:00,0.62
5035,228,2023-11-01 00:00:00,7.41
5036,228,2023-11-01 08:00:00,4.93
5037,228,2023-11-01 16:00:00,8.09
5038,228,2023-11-02 00:00:00,1.28
5039,228,2023-11-02 08:00:00,2.39
5040,228,2023-11-02 16:00:00,8.84
5041,228,2023-11-03 00:00:00,7.89
5042,228,2023-11-03 08:00:00,5.1
5043,228,2023-11-03 16:00:00,7.67
5044,228,2023-11-04 00:00:00,8.35
5045,228,2023-11-04 08:00:00,7.03
5046,228,2023-11-04 16:00:00,5.47
5047,228,2023-11-05 00:00:00,4.84
5048,228,2023-11-05 08:00:00,3.65
5049,228,2023-11-05 16:00:00,6.51
5050,228,2023-11-06 00:00:00,0.86
5051,228,2023-11-06 08:00:00,7.21
5052,228,2023-11-06 16:00:00,9.57
5053,228,2023-11-07 00:00:00,3.21
5054,228,2023-11-07 08:00:00,3.86
5055,228,2023-11-07 16:00:00,6.47
5056,228,2023-11-08 00:00:00,7.1
5057,228,2023-11-08 08:00:00,4.92
5058,228,2023-11-08 16:00:00,3.35
5059,228,2023-11-09 00:00:00,6.33
5060,228,2023-11-09 08:00:00,5.51
5061,228,2023-11-09 16:00:00,9.93
5062,228,2023-11-10 00:00:00,3.94
5063,228,2023-11-10 08:00:00,3.93
5064,228,2023-11-10 16:00:00,6.72
5065,228,2023-11-11 00:00:00,5.97
5066,228,2023-11-11 08:00:00,3.59
5067,228,2023-11-11 16:00:00,5.43
5068,228,2023-11-12 00:00:00,5.02
5069,228,2023-11-12 08:00:00,4.76
5070,228,2023-11-12 16:00:00,6.27
5071,228,2023-11-13 00:00:00,6.68
5072,228,2023-11-13 08:00:00,4.07
5073,228,2023-11-13 16:00:00,4.58
5074,228,2023-11-14 00:00:00,2.72
5075,228,2023-11-14 08:00:00,5.55
5076,228,2023-11-14 16:00:00,7.95
5077,228,2023-11-15 00:00:00,7.36
5078,228,2023-11-15 08:00:00,4.78
5079,228,2023-11-15 16:00:00,0.87
5080,228,2023-11-16 00:00:00,1.91
5081,228,2023-11-16 08:00:00,4.17
5082,228,2023-11-16 16:00:00,4.25
5083,228,2023-11-17 00:00:00,6.07
5084,228,2023-11-17 08:00:00,5.37
5085,228,2023-11-17 16:00:00,5.35
5086,228,2023-11-18 00:00:00,2.03
5087,228,2023-11-18 08:00:00,7.96
5088,228,2023-11-18 16:00:00,1.37
5089,228,2023-11-19 00:00:00,5.32
5090,228,2023-11-19 08:00:00,3.21
5091,228,2023-11-19 16:00:00,1.64
5092,228,2023-11-20 00:00:00,4.69
5093,228,2023-11-20 08:00:00,2.54
5094,228,2023-11-20 16:00:00,6.76
5095,228,2023-11-21 00:00:00,8.02
5096,228,2023-11-21 08:00:00,4.92
5097,228,2023-11-21 16:00:00,6.71
5098,228,2023-11-22 00:00:00,2.76
5099,228,2023-11-22 08:00:00,3.68
5100,228,2023-11-22 16:00:00,8.73
5101,228,2023-11-23 00:00:00,2.33
5102,228,2023-11-23 08:00:00,5.33
5103,228,2023-11-23 16:00:00,3.64
5104,228,2023-11-24 00:00:00,9.71
5105,228,2023-11-24 08:00:00,1.37
5106,228,2023-11-24 16:00:00,1.0
5107,228,2023-11-25 00:00:00,9.28
5108,228,2023-11-25 08:00:00,5.86
5109,228,2023-11-25 16:00:00,3.5
5110,228,2023-11-26 00:00:00,1.24
5111,228,2023-11-26 08:00:00,7.71
5112,228,2023-11-26 16:00:00,6.17
5113,228,2023-11-27 00:00:00,6.91
5114,228,2023-11-27 08:00:00,4.3
5115,228,2023-11-27 16:00:00,2.44
5116,228,2023-11-28 00:00:00,8.37
5117,228,2023-11-28 08:00:00,1.8
5118,228,2023-11-28 16:00:00,3.55
5119,228,2023-11-29 00:00:00,1.72
5120,228,2023-11-29 08:00:00,7.3
5121,228,2023-11-29 16:00:00,8.39
5122,228,2023-11-30 00:00:00,6.68
5123,228,2023-11-30 08:00:00,6.23
5124,228,2023-11-30 16:00:00,8.99
5125,229,2023-10-01 00:00:00,2.25
5126,229,2023-10-01 08:00:00,2.66
5127,229,2023-10-01 16:00:00,3.94
5128,229,2023-10-02 00:00:00,4.17
5129,229,2023-10-02 08:00:00,1.16
5130,229,2023-10-02 16:00:00,9.77
5131,229,2023-10-03 00:00:00,8.04
5132,229,2023-10-03 08:00:00,9.55
5133,229,2023-10-03 16:00:00,4.94
5134,229,2023-10-04 00:00:00,8.73
5135,229,2023-10-04 08:00:00,0.72
5136,229,2023-10-04 16:00:00,3.24
5137,229,2023-10-05 00:00:00,5.18
5138,229,2023-10-05 08:00:00,5.27
5139,229,2023-10-05 16:00:00,8.31
5140,229,2023-10-06 00:00:00,6.11
5141,229,2023-10-06 08:00:00,8.31
5142,229,2023-10-06 16:00:00,8.89
5143,229,2023-10-07 00:00:00,3.87
5144,229,2023-10-07 08:00:00,6.52
5145,229,2023-10-07 16:00:00,6.74
5146,229,2023-10-08 00:00:00,4.53
5147,229,2023-10-08 08:00:00,3.57
5148,229,2023-10-08 16:00:00,0.87
5149,229,2023-10-09 00:00:00,6.9
5150,229,2023-10-09 08:00:00,2.9
5151,229,2023-10-09 16:00:00,6.98
5152,229,2023-10-10 00:00:00,4.1
5153,229,2023-10-10 08:00:00,4.97
5154,229,2023-10-10 16:00:00,2.95
5155,229,2023-10-11 00:00:00,3.95
5156,229,2023-10-11 08:00:00,4.33
5157,229,2023-10-11 16:00:00,9.13
5158,229,2023-10-12 00:00:00,8.48
5159,229,2023-10-12 08:00:00,4.33
5160,229,2023-10-12 16:00:00,6.95
5161,229,2023-10-13 00:00:00,8.41
5162,229,2023-10-13 08:00:00,2.13
5163,229,2023-10-13 16:00:00,5.48
5164,229,2023-10-14 00:00:00,5.83
5165,229,2023-10-14 08:00:00,5.38
5166,229,2023-10-14 16:00:00,5.46
5167,229,2023-10-15 00:00:00,8.2
5168,229,2023-10-15 08:00:00,1.38
5169,229,2023-10-15 16:00:00,3.11
5170,229,2023-10-16 00:00:00,4.28
5171,229,2023-10-16 08:00:00,7.29
5172,229,2023-10-16 16:00:00,6.34
5173,229,2023-10-17 00:00:00,2.36
5174,229,2023-10-17 08:00:00,0.99
5175,229,2023-10-17 16:00:00,4.18
5176,229,2023-10-18 00:00:00,0.57
5177,229,2023-10-18 08:00:00,7.48
5178,229,2023-10-18 16:00:00,5.71
5179,229,2023-10-19 00:00:00,4.61
5180,229,2023-10-19 08:00:00,2.36
5181,229,2023-10-19 16:00:00,5.91
5182,229,2023-10-20 00:00:00,5.3
5183,229,2023-10-20 08:00:00,7.97
5184,229,2023-10-20 16:00:00,5.3
5185,229,2023-10-21 00:00:00,5.11
5186,229,2023-10-21 08:00:00,7.59
5187,229,2023-10-21 16:00:00,4.8
5188,229,2023-10-22 00:00:00,3.82
5189,229,2023-10-22 08:00:00,2.79
5190,229,2023-10-22 16:00:00,5.02
5191,229,2023-10-23 00:00:00,7.55
5192,229,2023-10-23 08:00:00,7.36
5193,229,2023-10-23 16:00:00,9.26
5194,229,2023-10-24 00:00:00,5.84
5195,229,2023-10-24 08:00:00,1.31
5196,229,2023-10-24 16:00:00,5.75
5197,229,2023-10-25 00:00:00,2.82
5198,229,2023-10-25 08:00:00,3.6
5199,229,2023-10-25 16:00:00,7.18
